@id,name,highway
50366417,Nottage Mews,residential
50366418,Nottage Mews,residential
59148633,Llwynderw Drive,residential
59148634,Heneage Drive,residential
78057503,Broadview Close,residential
78057505,Broadview Close,residential
89722513,Caswell Road,secondary
96930356,Mayals Road,secondary
110256838,Castle View,residential
110256840,Brynau Drive,residential
110256855,Westport Avenue,residential
110256861,Upper Castle View,residential
110256863,Mayals Road,secondary
110256867,Castle View,residential
110256871,Mayals Road,secondary
110256873,Castle View,residential
110256875,Castle View,residential
110256876,Willowbrook Gardens,residential
110382782,Mixen Close,residential
110382783,Cormorant Way,residential
110382785,Shearwater Close,residential
110382790,Cormorant Way,residential
110382792,Dunster Close,residential
110382795,Highmead Avenue,residential
110532245,Whitegates,residential
110532254,Mulgrave Way,residential
110532257,Llwynderw Close,residential
110532259,Heneage Drive,residential
110666117,Havergal Close,residential
110666118,Victoria Court,residential
110666119,Havergal Close,residential
110691205,Maes yr Eos,residential
110691211,Rushwind Close,residential
110691236,Fulmar Close,residential
110691239,Highpool Close,residential
110691241,Orchid Court,residential
110691249,Osprey Close,residential
110691255,Rushwind Close,residential
110691260,Gonhill,residential
121078969,Hollybush Close,residential
121078970,Bude Haven Terrace,residential
121078971,Silverhurst,residential
121078972,Broadview Lane,residential
121078973,Hollybush Close,residential
121078974,Westcliff Mews,residential
121078975,Dunns Close,residential
121078976,Berma Close,residential
121262767,Le-Breos,residential
133793003,Murton Lane,tertiary
133794025,Hallbank Terrace,residential
137491588,Mumbles Road,primary
137611777,Mayals Road,secondary
137611781,Mayals Road,secondary
241715126,Heath Close,residential
241715127,Heath Close,residential
242243356,Clifton Terrace,residential
281584358,Windsor Place,residential
306492921,Mumbles Road,tertiary
306492924,Caswell Road,secondary
314565404,The Acorns,residential
352393621,Clyne Common,secondary
374480936,Wychwood Close,residential
374891035,Caswell Road,secondary
374891050,Caswell Road,secondary
375665338,Mumbles Road,tertiary
375665342,Mumbles Road,tertiary
456778749,Chestnut Avenue,tertiary
456778752,Mulberry Avenue,tertiary
672030947,Longfields,residential
773840028,Thistleboon Drive,unclassified
773840030,Mumbles Road,unclassified
773840031,Mumbles Road,tertiary
773840038,Langland Bay Road,residential
773840055,Mumbles Road,primary
834786573,Mulberry Avenue,tertiary
834786574,Mulberry Avenue,tertiary
883720417,Western Lane,unclassified
885876967,Summerland Lane,residential
912322786,Allchurch Gardens,residential
927262471,Mayals Road,secondary
977981112,Mumbles Road,unclassified
1069012247,Overland Road,residential
1077484493,Mumbles Road,secondary
1080369499,Murton Lane,residential
1080369501,Langland Road,secondary
1080768540,Thistleboon Road,tertiary
1080768563,Plunch Lane,tertiary
1080768604,Plunch Lane,tertiary
1080779885,Higher Lane,tertiary
1080797894,Overland Road,residential
1080797921,Somerset Road,residential
1082168935,Mumbles Road,primary
1082541968,Overland Road,residential
1082541981,Gloucester Place,residential
1082542025,Park Street,residential
1132217682,Mumbles Road,primary
1132217705,West Cross Avenue,residential
1133759498,Mumbles Road,primary
1133892545,West Cross Avenue,residential
1151532036,Castle Avenue,residential
1160212007,Overland Road,residential
1160212019,Western Lane,unclassified
1164822186,Glen Road,residential
1164822384,Glen Road,residential
1164822409,Glen Road,residential
1164822729,Glen Road,residential
1164824346,Castle Road,residential
1164824471,Waverley Drive,residential
1164825117,Castle Road,unclassified
1176414399,Higher Lane,tertiary
1176634221,Rotherslade Road,unclassified
1178782310,Thistleboon Gardens,residential
1189375991,Bishops Wood Grove,residential
1211774620,Thistleboon Drive,unclassified
1213902914,Clyne Drive,residential
1213902915,Mayals Avenue,residential
1236713520,Mumbles Road,primary
1267384397,Langland Road,secondary
1267385676,Langland Road,secondary
1267388230,Langland Road,secondary
1293457006,Promenade Terrace,residential
1310803225,Higher Lane,tertiary
1310803482,Higher Lane,tertiary
1310898723,Wellfield Place,residential
1311544746,Newton Road,tertiary
1311554322,Newton Road,tertiary
1311772425,Southward Lane,tertiary
1311772426,Southward Lane,tertiary
1311772446,Langland Bay Road,residential
1311772449,St. Anne's Close,residential
1311772453,Wellfield Place,residential
1311772454,Wellfield Place,residential
1312848860,Overland Road,residential
1312967068,Gloucester Place,residential
1313348211,Cormorant Way,residential
1313348324,Rushwind Close,residential
1314044133,Challacombe Place,residential
1314044134,Challacombe Place,residential
1314186691,Slade Gardens,unclassified
1314186953,Glen Road,residential
1314186954,Glen Road,residential
1314187002,Waverley Drive,residential
1314187003,Waverley Drive,residential
1314187016,Norton Road,residential
1314187017,Norton Road,residential
1314187095,Norton Road,residential
1314187096,Norton Road,residential
1414450344,Mumbles Road,secondary
1414450349,Mumbles Road,secondary
1414450350,Mumbles Road,secondary
1417579946,Amy Dillwyn Close,residential
1420821152,Oaktree Close,residential
1420821156,Buttercup Court,residential
1420821157,Buttercup Court,residential
1420821158,Buttercup Court,residential
1420821159,Buttercup Court,residential
1420821161,Buttercup Court,residential
1420957955,Highpool Lane,residential
1422492196,Summerland Lane,residential
1423970684,Limekiln Road,unclassified
