@id,name,highway
1218905635,Heol Maes Eglwys,tertiary
1218905636,Heol Maes Eglwys,tertiary
1218905637,Heol Maes Eglwys,tertiary
1218905638,Rhodfa Fadog,residential
1218905639,Rhodfa Fadog,residential
1218909181,Caemawr Road,tertiary
1219850234,Clasemont Road,primary
1227806290,Ynysforgan Roundabout,primary
1253270033,Pentrepoeth Road,primary
1377668577,Llanllienwen Road,unclassified
1495035627,Clydach Road,secondary
1495035628,Clydach Road,secondary
